time,voltage
3.055,-2.063223205891486
3.06,-2.2306054329978378
3.065,-2.465691282646057
3.0700000000000003,-2.5451307996030197
3.075,-2.4744863503296237
3.08,-2.324473801204516
3.085,-2.0671522787203007
3.09,-1.7102116270896282
3.095,-1.221461815409529
3.1,-0.7146829031182765
3.105,-0.3953396041827322
3.11,-0.13853626437828415
3.115,0.1654146512993142
3.12,0.2200935265541703
3.125,-0.0008978536315506769
3.13,-0.04433623987928933
3.1350000000000002,0.1031958439451391
3.14,0.38838572293177
3.145,0.846137612377241
3.15,1.341531129783712
3.1550000000000002,1.7078836967987132
3.16,1.819781833295057
3.165,1.7627606602410575
3.17,1.5991873634611993
3.1750000000000003,1.3144530773779914
3.18,1.0905375853007795
3.185,1.1620268196274892
3.19,1.4327411877892509
3.1950000000000003,1.6992164822563176
3.2,2.092161321571709
3.205,2.726076287319269
3.21,3.42473459318072
3.215,3.935675238099977
3.22,4.350396631303162
3.225,4.584242784115245
3.23,4.527191129552858
3.235,4.1633200419288405
3.24,3.571937308066169
3.245,3.4483697666853383
3.25,3.8295182670495063
3.255,4.141030717807684
3.2600000000000002,4.170411026150948
3.265,3.894475538753094
3.27,3.4807896126155002
3.275,3.175210699230042
3.2800000000000002,3.026700673698158
3.285,2.825441264463505
3.29,2.249213397095047
3.295,1.4357516456120893
3.3000000000000003,0.9684075464130489
3.305,0.9216489325280018
3.31,0.9476796298065749
3.315,0.8616914664991462
3.3200000000000003,0.5872022929158458
3.325,0.25048855800505804
3.33,0.14644998657579614
3.335,0.23575615875877992
3.34,0.21152928053642694
3.345,0.06546506331437385
3.35,0.005649007910626502
3.355,-0.08199831491248064
3.36,-0.2194789462314445
3.365,-0.18052540410737328
3.37,-0.0007956416447023468
3.375,0.16833591992887909
3.38,0.3415377812353608
3.3850000000000002,0.5129084226272125
3.39,0.615389361389209
3.395,0.5893104917426472
3.4,0.5157955744873067
3.4050000000000002,0.3144319610447207
3.41,-0.09512227759950154
3.415,-0.6121738726257857
3.42,-1.1493639634247137
3.4250000000000003,-1.5281070099486596
3.43,-1.7828125683091585
3.435,-2.0555289421503793
3.44,-2.348720883111325
3.4450000000000003,-2.388004340632483
3.45,-2.10182057694657
3.455,-1.7419367056459554
3.46,-1.5726960238976944
3.465,-1.6034252639555824
3.47,-1.6237156786392006
3.475,-1.5854501184966174
3.48,-1.6268550351935545
3.485,-1.8135532793980245
3.49,-1.9861213752187588
3.495,-2.04798277562118
3.5,-2.427947087123042
3.505,-3.1707500325325646
3.5100000000000002,-3.9226091447515854
3.515,-4.656437052385134
3.52,-4.93139296411687
3.525,-4.654687784883131
3.5300000000000002,-4.500915043280299
3.535,-4.660574313686386
3.54,-4.78447577880468
3.545,-4.6816827861924075
3.5500000000000003,-4.4284776936098105
3.555,-4.119275240149387
3.56,-3.7520503601638646
3.565,-3.4755529541403902
3.5700000000000003,-3.2695930676334903
3.575,-2.6793800691688086
3.58,-1.8148589691889159
3.585,-1.3766316071681701
3.59,-1.2657313213357018
3.595,-0.7994350121558988
3.6,0.03150582481561359
3.605,0.5238022754790507
3.61,0.5653142663725292
3.615,0.7922078179164049
3.62,1.2923720126959102
3.625,1.5456951405761772
3.63,1.4539027699374216
3.6350000000000002,1.3766679473845556
3.64,1.423493227918052
3.645,1.4620247416401102
3.65,1.5095585593915393
3.6550000000000002,1.6180477060012057
3.66,1.702431502577506
3.665,1.638493002490697
3.67,1.4070746047346214
3.6750000000000003,1.167753885146831
3.68,0.9612045676297476
3.685,0.8011852074145074
3.69,1.084414463532866
3.6950000000000003,1.7843169312171712
3.7,2.1646891814757296
3.705,2.1417929467568113
3.71,1.8719791722007026
3.715,1.3977788758417562
3.72,0.9096011932605378
3.725,0.5307051709579544
3.73,0.157269585451727
3.735,-0.33325833691203766
3.74,-0.8367947022243227
3.745,-1.1369030766928103
3.75,-1.3032892632898152
3.755,-1.4949151736654487
3.7600000000000002,-1.6110685640587754
3.765,-1.5801463661275248
3.77,-1.4566404286659702
3.775,-1.6322882876060292
3.7800000000000002,-2.155341015097809
3.785,-2.639228629537844
3.79,-2.9277582276934515
3.795,-3.08866500128129
3.8000000000000003,-3.1920091115297633
3.805,-2.978519768168831
3.81,-2.413162880902754
3.815,-1.818727096474629
3.8200000000000003,-1.3998644161521268
3.825,-1.2815087151321414
3.83,-1.5450876088281256
3.835,-2.016181559182572
3.84,-2.246935307159463
3.845,-2.1925864030478324
3.85,-2.1665695088073886
3.855,-2.1909803310051985
3.86,-1.9503069691891042
3.865,-1.426219139763872
3.87,-1.0721643407684744
3.875,-1.0020482658607681
3.88,-0.9538497054554721
3.8850000000000002,-0.7287199526726419
3.89,-0.3960684576637046
3.895,-0.15266832080784465
3.9,-0.10429722413129117
3.9050000000000002,-0.16882990667565043
3.91,-0.16881861147126093
3.915,-0.11004273132486486
3.92,-0.09896311772593636
3.9250000000000003,0.0143042500025935
3.93,0.3249298300905829
3.935,0.7241038976885965
3.94,1.17824767807392
3.9450000000000003,1.3626664086381188
3.95,1.253693463137774
3.955,1.4809449523829183
3.96,2.023663986628684
3.9650000000000003,2.5980281295568934
3.97,3.1970839350411393
3.975,3.494907547162327
3.98,3.4843390327193795
3.985,3.4314857326695742
3.99,3.396869734651742
3.995,3.340612478501226
4.0,3.2124843699686223
4.005,3.029002801885999
4.01,2.897403209811268
4.015,2.7615864176083393
4.0200000000000005,2.430156438996972
4.025,1.968450896209709
4.03,1.6015300658482658
4.035,1.359510523111831
4.04,1.388634751597513
4.045,1.6553457944491214
4.05,1.8296149756741873
4.055,1.9437011214025284
4.0600000000000005,1.9285208603864366
4.065,1.6715955563223805
4.07,1.5388920261346442
4.075,1.575271936619457
4.08,1.4243707963016021
4.085,1.1111864307396466
4.09,0.8595129388710203
4.095,0.7509320883830027
4.1,0.7566059151876433
4.105,0.7974528181877341
4.11,0.9334533862730162
4.115,1.2099994912835488
4.12,1.4623927541327426
4.125,1.4202473224534886
4.13,1.2060049863930804
4.135,1.4212360856270438
4.14,1.9993921009571345
4.1450000000000005,2.196936715341915
4.15,2.001309378231243
4.155,2.072399068439319
4.16,2.4825168386304406
4.165,2.6499344760815644
4.17,2.3947278664895157
4.175,2.2428739728035962
4.18,2.4808344118206342
4.1850000000000005,2.7726340066651587
4.19,2.8841044604737007
4.195,3.08998888563524
4.2,3.6081688553835387
4.205,4.130889055076354
4.21,4.101439547630429
4.215,3.684517589411709
4.22,3.4412942377040974
4.225,3.263018872557149
4.23,3.155229117806435
4.235,3.166491912695612
4.24,2.878680685472435
4.245,2.3049448837557813
4.25,1.9032121654630518
4.255,1.6616274251781245
4.26,1.5111632778784183
4.265,1.454720565405237
4.2700000000000005,1.2555184217559927
4.275,0.8725356254258563
4.28,0.5810321033427109
4.285,0.4931575040203603
4.29,0.41468069818260805
4.295,0.09859819109262671
4.3,-0.3963592787934398
4.305,-0.7661460770632829
4.3100000000000005,-0.9188252101486271
4.315,-0.8449232585061345
4.32,-0.626437483449552
4.325,-0.8840437492543888
4.33,-1.6553806926450807
4.335,-2.1683023412146594
4.34,-2.274530853795991
4.345,-2.228766620218219
4.3500000000000005,-2.1288925369801714
4.355,-1.8497290112573546
4.36,-1.3776685016799415
4.365,-1.0834555451828058
4.37,-1.2134861293213182
4.375,-1.5105140474609173
4.38,-1.56969034665955
4.385,-1.3410318965244774
4.39,-1.0904990887999575
4.3950000000000005,-0.937418940875977
4.4,-0.588734161441166
4.405,-0.026329868278574642
4.41,0.2244146740918569
4.415,0.14938785152388745
4.42,0.252158171012699
4.425,0.6170547732172338
4.43,0.9045365371568466
4.4350000000000005,0.9649356871336631
4.44,0.8995127570994694
4.445,0.894345653782356
4.45,0.9535474205146758
4.455,0.8682886038993423
4.46,0.551427464066237
4.465,0.23062831476903722
4.47,0.10075002316157461
4.4750000000000005,0.0072847939408684295
4.48,-0.21019409284863336
4.485,-0.5348192607670894
4.49,-0.9561510006729675
4.495,-1.1970977404864525
4.5,-1.2209513034655144
4.505,-1.642819883474526
4.51,-2.4832330759403787
4.515,-3.420622069982349
4.5200000000000005,-4.456564112007416
4.525,-5.067061062993253
4.53,-5.108599548278859
4.535,-5.077210212362304
4.54,-5.255286427514336
4.545,-5.674160431799159
4.55,-6.204063973255976
4.555,-6.683733665493575
4.5600000000000005,-7.017834381265579
4.565,-7.179155032604159
4.57,-7.298485150001682
4.575,-7.438691353909103
4.58,-7.345960696493618
4.585,-6.964962280570252
4.59,-6.555013470917478
4.595,-6.168226676411515
4.6000000000000005,-5.96638722695983
4.605,-5.895612370461591
4.61,-5.848185774334157
4.615,-5.898127371101895
4.62,-5.758636944997619
4.625,-5.253993893064517
4.63,-4.5848014309046
4.635,-3.865178411019166
4.64,-3.1546964504571013
4.6450000000000005,-2.6315321395829807
4.65,-2.1498694001147656
4.655,-1.4749310937979996
4.66,-0.8038646663071295
4.665,-0.28265641168224376
4.67,0.19041716838086536
4.675,0.6417383854834932
4.68,1.015821411504511
4.6850000000000005,1.1527138125020815
4.69,1.081646475441819
4.695,1.2215835681219827
4.7,1.6118957358685335
4.705,1.8716129994836523
4.71,1.8805913131359895
4.715,2.1006164957056637
4.72,2.771093385892071
4.7250000000000005,3.3519846688491417
4.73,3.4159379163659667
4.735,3.291805358418518
4.74,3.31256180389887
4.745,3.3765124157190036
4.75,3.3999563744690167
4.755,3.3353870711259717
4.76,3.271248571123772
4.765,3.3277976010938146
4.7700000000000005,3.450805482599005
4.775,3.6388709728529385
4.78,3.5485320743915096
4.785,3.109480450838345
4.79,2.549357233273808
4.795,1.9250258744036768
4.8,1.6989684065914996
4.805,1.9810024294960222
4.8100000000000005,2.252431945393161
4.815,2.331000484221645
4.82,2.417919942900298
4.825,2.515902016522879
4.83,2.3955028756387877
4.835,1.965845857453721
4.84,1.3701936127738708
4.845,0.7313617149924939
4.8500000000000005,0.085385462962495
4.855,-0.23981826302136808
4.86,-0.200603232024489
4.865,0.05611919791246946
4.87,0.4472842549587438
4.875,0.4310337489766267
4.88,0.0542305197270021
4.885,-0.09070024346737154
4.89,0.055087212807733626
4.8950000000000005,0.34275117091063056
4.9,0.71059973367965
4.905,0.8351083510133759
4.91,0.4938949480802191
4.915,-0.03659755536002052
4.92,-0.38367780676855295
4.925,-0.597456370368733
4.93,-0.8605279163031195
4.9350000000000005,-1.1346037288304665
4.94,-1.205293593282763
4.945,-1.0049881721322833
4.95,-0.6338599966542813
4.955,-0.17777045387270246
4.96,0.301413437787441
4.965,0.8314565287135548
4.97,1.2590246666133247
4.9750000000000005,1.492915738490558
4.98,1.5946481810499258
4.985,1.7298259192562735
4.99,1.9182659213015831
4.995,1.9997914793647917
5.0,1.784533589844078
5.005,1.2531632385984186
5.01,0.6449471756952745
5.015,0.2552988648837305
5.0200000000000005,0.044491604527997775
5.025,-0.14904654360634634
5.03,-0.30556809363760096
5.035,-0.33887711726919545
5.04,-0.1792886422531395
5.045,0.37120020842914314
5.05,1.2268251152859535
